,name,rating,review_count,latitude,longitude,categories,location,city_bikes_ll
242,Lazare,4.0,70,48.876683,2.325271,"French, Brasseries",Parvis de la Gare Saint-Lazare,"48.874422773426545,2.3284685611724854"
243,Verjus,4.5,153,48.866353000000004,2.337373,Modern European,52 rue de Richelieu,"48.874422773426545,2.3284685611724854"
244,Pascade,4.5,79,48.870597,2.3312,French,14 rue Daunou,"48.874422773426545,2.3284685611724854"
246,La Maison de la Truffe,4.5,100,48.870740000000005,2.3239899,French,19 place de la Madeleine,"48.874422773426545,2.3284685611724854"
247,Café Pouchkine,4.0,58,48.87362,2.32833,Cafes,64 bd Haussman,"48.874422773426545,2.3284685611724854"
248,Pompei,4.5,65,48.872433,2.3241669999999996,"Italian, Pizza",19 rue de Castellane,"48.874422773426545,2.3284685611724854"
249,Le Madeleine C,4.5,24,48.872216200000004,2.3252667999999996,French,5 rue Castellane,"48.874422773426545,2.3284685611724854"
250,Pavillon Ledoyen,4.5,73,48.8661071818398,2.31645151287496,French,8 avenue Dutuit,"48.874422773426545,2.3284685611724854"
251,La Pâte à Nouilles,4.0,35,48.87238,2.3250799,Chinese,8 rue de Castellane,"48.874422773426545,2.3284685611724854"
252,Chez Monsieur,4.5,88,48.868776389017704,2.32504606246948,French,11 rue Chevalier de Saint-George,"48.874422773426545,2.3284685611724854"
253,Casa Cosa,4.0,40,48.8756646984336,2.33133684843779,"Pizza, Italian",30 rue de Mogador,"48.874422773426545,2.3284685611724854"
254,Ellsworth,4.5,118,48.86558,2.3368900000000004,"Wine Bars, French",34 rue de Richelieu,"48.874422773426545,2.3284685611724854"
255,Gambino,4.5,229,48.86736,2.33298,Italian,6 rue Gomboust,"48.874422773426545,2.3284685611724854"
256,Bistrot Richelieu,4.0,195,48.866217999999996,2.337011,"French, Breakfast & Brunch",45 rue de Richelieu,"48.874422773426545,2.3284685611724854"
257,Le Clos Bourguignon,4.0,147,48.872820000000004,2.3282599999999998,Brasseries,39 rue de Caumartin,"48.874422773426545,2.3284685611724854"
258,Ferdi,4.0,147,48.8663,2.3267,"French, Spanish, Seafood",32 rue du Mont Thabor,"48.874422773426545,2.3284685611724854"
259,Opéra National de Paris - Palais Garnier,4.5,246,48.8719444,2.3316667,"Landmarks & Historical Buildings, Opera & Ballet",8 rue Scribe,"48.874422773426545,2.3284685611724854"
260,La Closerie des Lilas,4.0,140,48.8397,2.33655,"Brasseries, Bars",171 bd Montparnasse,"48.837525839067,2.3360354080796"
261,Le Bistrot des Campagnes,4.5,127,48.840959999999995,2.3307,Bistros,6 rue Léopold Robert,"48.837525839067,2.3360354080796"
262,Contre Allée,4.5,23,48.83695,2.33487,French,83 ave Denfert-Rochereau,"48.837525839067,2.3360354080796"
264,Cantinella,4.5,19,48.836984,2.3384442,"Italian, Pizza",30 rue du Faubourg Saint-Jacques,"48.837525839067,2.3360354080796"
265,Académie de la Bière,3.5,130,48.839254013553294,2.33911796103834,Beer Bar,88 bis bd Port Royal,"48.837525839067,2.3360354080796"
266,Le Bistro V,5.0,24,48.83768,2.34622,"Bistros, French",56 bd de Port-Royal,"48.837525839067,2.3360354080796"
267,L'Estrapade,5.0,46,48.84479,2.34662,French,15 rue de l'Estrapade,"48.837525839067,2.3360354080796"
268,My Noodles,4.5,48,48.8415,2.3317199,Chinese,129 boulevard du Montparnasse,"48.837525839067,2.3360354080796"
269,Ducky's,4.5,22,48.840540000000004,2.33462,"Dim Sum, Pan Asian",157 boulevard du Montparnasse,"48.837525839067,2.3360354080796"
270,Harmony Café,4.5,8,48.838612,2.3397032,"French, Wine Bars",117 bd Port-Royal,"48.837525839067,2.3360354080796"
271,La Vie d'Ange,4.5,38,48.832570000000004,2.3378099999999997,"French, Wine Bars",41 bd Saint-Jacques,"48.837525839067,2.3360354080796"
272,Au P'tit Grec,4.5,220,48.84278,2.3496,"Creperies, Sandwiches",68 rue Mouffetard,"48.837525839067,2.3360354080796"
273,Il Etait un Square,5.0,46,48.830971125314704,2.3479810699827204,"Burgers, French",54 rue Corvisart,"48.837525839067,2.3360354080796"
274,Les Catacombes de Paris,4.0,433,48.833838,2.332422,"Local Flavor, Museums, Landmarks & Historical Buildings",1 avenue du Colonel Henri Rol-Tanguy,"48.837525839067,2.3360354080796"
275,Le Timbre,4.5,59,48.84417,2.32987,French,3 rue Sainte Beuve,"48.837525839067,2.3360354080796"
276,La Petite Bretonne,4.5,30,48.843434,2.34943,Creperies,48 rue Mouffetard,"48.837525839067,2.3360354080796"
277,La Truffière,4.0,75,48.84448,2.348821,French,4 rue Blainville,"48.837525839067,2.3360354080796"
278,Bullier,3.0,24,48.839560999999996,2.336374,Brasseries,22 avenue de l'Observatoire,"48.837525839067,2.3360354080796"
279,Arrivederci,4.5,14,48.84175,2.34349,"Pizza, Italian",47 rue Gay-Lussac,"48.837525839067,2.3360354080796"
281,Brasserie O'Neil,4.0,100,48.85185,2.33366,"Brasseries, Pubs",20 rue des Canettes,"48.85165383178419,2.3308077827095985"
291,Evi Evane,4.5,47,48.8519,2.33428,"French, Greek",10 rue Guisarde,"48.85165383178419,2.3308077827095985"
292,Ralph's,4.0,86,48.854209999999995,2.33072,"American (Traditional), Burgers, Cocktail Bars",173 boulevard Saint-Germain,"48.85165383178419,2.3308077827095985"
296,Les Deux Magots,3.5,377,48.85389,2.33336,Cafes,6 place Saint-Germain des Prés,"48.85165383178419,2.3308077827095985"
298,La Boussole,4.0,146,48.8519089,2.3342589,French,12 rue Guisarde,"48.85165383178419,2.3308077827095985"
311,Noglu,4.5,27,48.855080753116894,2.3241525515914,"Breakfast & Brunch, Gluten-Free",69 rue de Grenelle,"48.853147816545,2.3263905197382"
312,Aux Prés,4.0,63,48.85275,2.33046,"Bistros, French",27 rue du Dragon,"48.853147816545,2.3263905197382"
315,Musée du Louvre,4.5,2015,48.86206,2.334521,Museums,Place du Carrousel,"48.853147816545,2.3263905197382"
320,Le Temps des Cerises,4.5,369,48.852569,2.364184,"French, Bistros, Cafes",31 rue de la Cerisaie,"48.84389286531899,2.3519663885235786"
323,Quartier Latin,4.5,15,48.84499,2.3491400000000002,Italian,1 Rue Mouffetard,"48.84389286531899,2.3519663885235786"
327,Au Doux Raisin,4.5,50,48.8458648,2.3491279,"French, Wine Bars",29 rue Descartes,"48.84389286531899,2.3519663885235786"
329,Le Resto,4.5,15,48.843977,2.348041,French,8 rue Tournefort,"48.84389286531899,2.3519663885235786"
331,Dose,4.5,70,48.842209999999994,2.34983,Coffee & Tea,73 rue Mouffetard,"48.84389286531899,2.3519663885235786"
333,Heureux Comme Alexandre,4.0,69,48.842849,2.348436,"Fondue, Barbeque",13 rue du Pot de Fer,"48.84389286531899,2.3519663885235786"
334,Hugo & Co,4.0,13,48.84518,2.352,French,48 rue Monge,"48.84389286531899,2.3519663885235786"
335,Mavrommatis,4.0,64,48.84055,2.35126,Greek,42 rue Daubenton,"48.84389286531899,2.3519663885235786"
336,Crazy Pasta,5.0,13,48.844588,2.348745,Italian,4 rue Blainville,"48.84389286531899,2.3519663885235786"
338,L'Antidote,4.0,38,48.845279999999995,2.34918,Pubs,45 rue Descartes,"48.84389286531899,2.3519663885235786"
339,Le Petit Pontoise,4.5,148,48.849884499999995,2.3520958999999997,Bistros,9 rue de Pontoise,"48.84389286531899,2.3519663885235786"
340,Le Petit Littré,4.5,35,48.845261,2.324004,French,16 rue Littré,"48.84708159081946,2.321374788880348"
341,Plume,4.5,19,48.848859999999995,2.3192,French,24 rue Pierre Leroux,"48.84708159081946,2.321374788880348"
342,Le Petit Verdot,4.5,15,48.84786,2.3235099999999997,French,75 rue du Cherche Midi,"48.84708159081946,2.321374788880348"
343,Nagoya,4.0,91,48.84425132615439,2.3220430873108198,Japanese,58 boulevard du Montparnasse,"48.84708159081946,2.321374788880348"
347,Joséphine chez Dumonet,4.0,133,48.845765,2.3198950000000003,Bistros,117 rue du Cherche-Midi,"48.84708159081946,2.321374788880348"
349,Domaine de Lintillac,4.0,42,48.84878,2.31845,French,20 rue Rousselet,"48.84708159081946,2.321374788880348"
350,Les Cèdres du Liban,4.0,45,48.84455,2.320291,"Lebanese, Halal, Barbeque",5 avenue du Maine,"48.84708159081946,2.321374788880348"
353,Le Vin en Bouche,4.5,15,48.848228999999996,2.3252040000000003,"French, Wine Bars",27 rue de l'Abbé-Grégoire,"48.84708159081946,2.321374788880348"
354,Au Comptoir Nippon,3.5,59,48.8446277,2.3203383,Japanese,3 avenue du Maine,"48.84708159081946,2.321374788880348"
355,D'Chez Eux,4.5,49,48.85309,2.3091,French,2 ave de Lowendal,"48.84708159081946,2.321374788880348"
356,Ciel de Paris,3.5,226,48.842182,2.322119,"Modern European, French",33 avenue du Maine,"48.84708159081946,2.321374788880348"
357,Gemini,4.0,17,48.8488701,2.3204008,Italian,83 Rue Vaneau,"48.84708159081946,2.321374788880348"
359,Le Bistrot Du Sud Ouest,4.0,18,48.84492,2.32139,French,39 bd Montparnasse,"48.84708159081946,2.321374788880348"
360,Bustronome,4.5,18,48.87276,2.2940270000000003,"French, Food Tours",2 avenue Kléber,"48.91039875761846,2.3851355910301213"
361,Yun Tian Lou,3.5,2,48.9105,2.38544,Pan Asian,54 Avenue République,"48.91039875761846,2.3851355910301213"
362,Le 53,5.0,1,48.910579999999996,2.38022,"Fast Food, Breakfast & Brunch, Tex-Mex",53 rue de la Commune de Paris,"48.91039875761846,2.3851355910301213"
363,Le Réfectoire - Foodtruck,4.5,12,48.856929779052706,2.3412001132965097,"Food Trucks, Burgers",,"48.91039875761846,2.3851355910301213"
364,Café Cacao,5.0,1,48.91902,2.39755,"Dance Clubs, African, Barbeque",95 rue Hélène Cochennec,"48.91039875761846,2.3851355910301213"
365,Macao,5.0,1,48.90782,2.3847099999999997,Pan Asian,137 Rue André Karman,"48.91039875761846,2.3851355910301213"
366,dupin duvin,3.0,1,48.912259000000006,2.384049,Restaurants,45 avenue victor-hugo,"48.91039875761846,2.3851355910301213"
367,New Soul Food,4.0,8,48.83012,2.3622400000000003,"Food Trucks, African, Caribbean",,"48.91039875761846,2.3851355910301213"
368,Sambola,4.0,1,48.907978,2.3902959999999998,"Brazilian, Bars",87 rue Henri Barbusse,"48.91039875761846,2.3851355910301213"
369,Coach jardin,5.0,3,48.8819885,2.1854501,"Gardeners, Parks, Landscape Architects or Designers",2 Marie Levasseur,"48.91039875761846,2.3851355910301213"
370,Pedra Alta,3.0,4,48.904272,2.3749540000000002,Portuguese,Rue de la Gare Zac Canal,"48.91039875761846,2.3851355910301213"
371,Kebab Pantin,3.0,1,48.901802813344794,2.3914547910332598,"Kebab, Turkish",64 avenue Jean Jaurès,"48.91039875761846,2.3851355910301213"
372,Les Oliviers,4.0,1,48.9131199,2.3815151,Restaurants,20 Rue Commune de Paris,"48.91039875761846,2.3851355910301213"
373,le petit basque,4.0,1,48.909879700000005,2.3793302000000005,Basque,68 rue de la Commune de Paris,"48.91039875761846,2.3851355910301213"
374,O Abrigo,5.0,1,48.9182567,2.3790746,Portuguese,54 Avenue Prés Roosevelt,"48.91039875761846,2.3851355910301213"
375,Smrity Mahal,5.0,1,48.9054,2.3936900000000003,"Indian, Pakistani",85 avenue Jean Jaurès,"48.91039875761846,2.3851355910301213"
376,L'Atelier du Pain,5.0,1,48.90388370000001,2.391611,"Bakeries, Sandwiches",144 avenue de la République,"48.91039875761846,2.3851355910301213"
377,Subway,3.0,1,48.903031755347,2.37435892723079,"Fast Food, Sandwiches",23 rue Madeleine Vionnet,"48.91039875761846,2.3851355910301213"
378,Comme Chez Maman,4.0,2,48.9029628,2.3835794999999997,Restaurants,6 Rue André Karman,"48.91039875761846,2.3851355910301213"
379,Boulangerie,1.0,1,48.9110608723562,2.37943181833061,Bakeries,120 bis ave Victor Hugo,"48.91039875761846,2.3851355910301213"
381,Coupi Bar,5.0,8,48.8210033285843,2.37003795581943,"Bubble Tea, Cafes, Sandwiches",48 avenue de la Porte d'Ivry,"48.81580226360801,2.376804985105991"
382,Lao Viet,4.0,42,48.82121,2.36816,"Vietnamese, Laotian, Thai",24 bd Masséna,"48.81580226360801,2.376804985105991"
383,Chinatown Olympiades,3.5,49,48.823667,2.365693,Chinese,44 avenue d'Ivry,"48.81580226360801,2.376804985105991"
384,Al Dabke,4.5,13,48.810958899999996,2.3838401,Lebanese,1 bis rue Robespierre,"48.81580226360801,2.376804985105991"
385,Bien Nang,4.5,3,48.81678,2.37637,Restaurants,97 Avenue Maurice Thorez,"48.81580226360801,2.376804985105991"
386,Pho Bida Vietnam,4.0,121,48.82427,2.36807,Vietnamese,36 rue Nationale,"48.81580226360801,2.376804985105991"
387,Siam@Siam,4.5,13,48.8235736080354,2.36591744719908,"Vietnamese, Thai, Chinese",Centre commercial Oslo,"48.81580226360801,2.376804985105991"
388,La Chine Masséna,3.5,35,48.820793,2.364861,Cantonese,113 place Vénétie,"48.81580226360801,2.376804985105991"
389,Tabac du vieux moulin,4.5,4,48.8179,2.37557,Restaurants,75 Avenue Maurice Thorez,"48.81580226360801,2.376804985105991"
390,Hoa Nam,3.5,34,48.82332,2.36543,"Sandwiches, Vietnamese",51 avenue d'Ivry,"48.81580226360801,2.376804985105991"
391,Giallo Limone,5.0,9,48.8104,2.3637599999999996,Italian,5 ave du Repos,"48.81580226360801,2.376804985105991"
392,Lao Chaleune,4.5,27,48.82424,2.37023,Laotian,29 rue Château des Rentiers,"48.81580226360801,2.376804985105991"
393,Pho 13,4.0,12,48.824317,2.3638049999999997,Vietnamese,66 avenue d'Ivry,"48.81580226360801,2.376804985105991"
394,Thieng Heng,4.0,57,48.823570000000004,2.3651299999999997,"Sandwiches, Vietnamese",50 avenue d'Ivry,"48.81580226360801,2.376804985105991"
396,Noodle Bar,3.5,15,48.823928,2.368045,Chinese,31 rue Nationale,"48.81580226360801,2.376804985105991"
397,Impérial Choisy,3.5,60,48.8220499,2.3631678,Cantonese,32 ave de Choisy,"48.81580226360801,2.376804985105991"
398,May Hong,4.5,8,48.8233346,2.3657144,"Vietnamese, Asian Fusion",44 avenue d'Ivry,"48.81580226360801,2.376804985105991"
399,Melinda,4.0,17,48.81909,2.36547,Chinese,30 avenue Porte de Choisy,"48.81580226360801,2.376804985105991"
400,La Salamandre,4.5,22,48.831369200000005,2.4756928,French,10 Boulevard Marne,"48.836022242886884,2.4708339950830287"
401,Le Relais,3.5,6,48.8358518,2.4726188,"French, Brasseries, Bistros",7 avenue Georges Clemenceau,"48.836022242886884,2.4708339950830287"
402,Le Jardin d'Agronomie Tropicale,4.0,6,48.834685,2.468384,Parks,45 bis avenue de la Belle Gabrielle,"48.836022242886884,2.4708339950830287"
403,Le Petit Machon,4.0,16,48.837521,2.484433,French,5 Rue Paul Bert,"48.836022242886884,2.4708339950830287"
404,Palais Royal de Nogent,3.5,4,48.83445,2.47264,Restaurants,5 Avenue Joinville,"48.836022242886884,2.4708339950830287"
405,La Bella Rosa,3.5,15,48.8357,2.47506,"Pizza, Italian",3 grande rue Charles de Gaulle,"48.836022242886884,2.4708339950830287"
406,Cyril Combescot,5.0,1,48.834369,2.4727933999999996,Bakeries,5 Avenue Joinville,"48.836022242886884,2.4708339950830287"
407,Jean-Paul Grissault,4.0,1,48.834369,2.4727933999999996,Butcher,5 Avenue Joinville,"48.836022242886884,2.4708339950830287"
408,Le Marrakech,3.5,6,48.83746,2.4773099999999997,Moroccan,20 bd Strasbourg,"48.836022242886884,2.4708339950830287"
409,Au Blé d'Or,3.0,8,48.835968551885,2.47507846548417,Bakeries,2 boulevard de Strasbourg,"48.836022242886884,2.4708339950830287"
410,Chez Gégène,2.5,19,48.829955,2.475072,"French, Dance Clubs",162 bis allée des Guinguettes,"48.836022242886884,2.4708339950830287"
411,Bowling Striky,4.0,2,48.829703,2.4748582000000003,"Bowling, Cocktail Bars, Pool Halls",162 quai de Polangis,"48.836022242886884,2.4708339950830287"
412,Val de Beauté,5.0,2,48.832514,2.477089,French,1 Avenue Val de Beauté,"48.836022242886884,2.4708339950830287"
413,L'Epi du Bois,4.5,3,48.8437432647116,2.4659237265586804,Bakeries,4 place Moreau David,"48.836022242886884,2.4708339950830287"
414,La Paloma,4.0,1,48.837022999999995,2.4836232999999996,"Restaurants, Pubs",Grande Place Charles-de-Gaulle,"48.836022242886884,2.4708339950830287"
416,Parc du Tremblay,3.5,5,48.82828189999999,2.4814043,"Stadiums & Arenas, Parks",11 boulevard des Alliés,"48.836022242886884,2.4708339950830287"
417,Côté Sushi,3.0,1,48.83654,2.48218,"Japanese, Peruvian, Sushi Bars",69 Grande rue Charles de Gaulle,"48.836022242886884,2.4708339950830287"
418,A La Bonne Fournée,3.5,2,48.8370217,2.4763102999999997,Bakeries,25 Boulevard Strasbourg,"48.836022242886884,2.4708339950830287"
419,La Leontine,4.0,1,48.8328018,2.47702,Bakeries,41 rue Victor Basch,"48.836022242886884,2.4708339950830287"
421,Jacob,4.5,4,48.8354366,2.2315812999999998,Burgers,209 rue Galliéni,"48.835583838706,2.2325500845909"
422,La Salle à Manger,4.0,14,48.8357196,2.2332099999999997,French,193-195 rue Gallieni,"48.835583838706,2.2325500845909"
423,Sarl Le Garde Manger,4.5,51,48.841551,2.219235,"French, Bistros",21 rue d'Orléans,"48.835583838706,2.2325500845909"
424,Home Sweet Home,4.5,14,48.831516799999996,2.2401865,"French, Beer Bar, Cocktail Bars",7 rue Heyrault,"48.835583838706,2.2325500845909"
425,Le Cap Seguin,3.5,48,48.833609100000004,2.2272382,French,Face au 24/26 quai Alphonse le Gallo,"48.835583838706,2.2325500845909"
427,Musée Albert Kahn,4.5,52,48.841359999999995,2.22748,"Botanical Gardens, Museums, Parks",14 rue du Port,"48.835583838706,2.2325500845909"
428,Le Michelet,4.0,18,48.83508,2.22876,Restaurants,67 Rue Sèvres,"48.835583838706,2.2325500845909"
429,Vivaldi,4.5,4,48.83538,2.2309,Restaurants,217 rue Galliéni,"48.835583838706,2.2325500845909"
430,La Médina,4.0,24,48.83082,2.2339599999999997,Moroccan,110 ave Gén Leclerc,"48.835583838706,2.2325500845909"
431,Les Galopins,4.0,18,48.83376,2.2398,French,17 Rue Paul Bert,"48.835583838706,2.2325500845909"
432,Royal Inde,4.5,3,48.83552,2.23199,Indian,203 rue Gallieni,"48.835583838706,2.2325500845909"
433,Chez Madeleine,4.5,21,48.8399901,2.2453856,Lebanese,39 rue de Paris,"48.835583838706,2.2325500845909"
434,Ajisai,4.0,2,48.83441,2.23106,Restaurants,3 Rue Michelet,"48.835583838706,2.2325500845909"
435,ZerZour,4.5,4,48.836000000000006,2.2367499,"Bakeries, Salad, Sandwiches",127 rue Billancourt,"48.835583838706,2.2325500845909"
436,Bella Vita,3.5,8,48.83508,2.22876,Italian,58 Rue Sèvres,"48.835583838706,2.2325500845909"
437,Lelan Stephane,5.0,1,48.8358,2.23235,Bakeries,87 Rue Silly,"48.835583838706,2.2325500845909"
438,La Table de Cybèle,4.5,7,48.8278755,2.2421091,"French, Wine Bars",38 rue de Meudon,"48.835583838706,2.2325500845909"
439,Big Fernand,3.5,13,48.83321779,2.22896929,Burgers,60 rue de Sèvres,"48.835583838706,2.2325500845909"
440,Spark's,3.5,5,48.862724,2.196021,"Pubs, Burgers, Brasseries",67 avenue de Fouilleuse,"48.862090937689715,2.196576297283173"
441,Le Relais Saint Antoine,4.5,6,48.8565,2.19293,French,2 Passage St Antoine,"48.862090937689715,2.196576297283173"
442,Le Bonheur de Chine,3.5,6,48.865214,2.20607,Chinese,2-6 allée Aristide Maillol,"48.862090937689715,2.196576297283173"
443,Sonargaon,5.0,1,48.86319,2.2025900000000003,Indian,18 bd Aristide Briand,"48.862090937689715,2.196576297283173"
444,Paris Dakar,5.0,1,48.8631023596518,2.20155442848045,African,1 place de Stalingrad,"48.862090937689715,2.196576297283173"
445,Rueil Impérial,4.0,10,48.870013,2.194816,Chinese,12 rue Corneille,"48.862090937689715,2.196576297283173"
446,Piccola Italia 2,4.5,2,48.86909,2.19806,Italian,103 Avenue Prés Pompidou,"48.862090937689715,2.196576297283173"
447,Marco Aurélio,4.0,5,48.8691646,2.1981056,Restaurants,103 Avenue Prés Pompidou,"48.862090937689715,2.196576297283173"
448,Paris Golf & Country Club,3.0,1,48.859282,2.194569,"Parks, Golf",121 Rue du Lieutenant-Colonel de Montbrison,"48.862090937689715,2.196576297283173"
449,Nabab,4.0,1,48.86828,2.193492,Fast Food,63 avenue du 18 Juin,"48.862090937689715,2.196576297283173"
450,le royal d'Agen,4.0,1,48.8674181,2.2038967,Bakeries,67 rue Galliéni,"48.862090937689715,2.196576297283173"
451,Les Louves,2.0,1,48.86395,2.20552,Restaurants,4 Avenue Gustave Stresemann,"48.862090937689715,2.196576297283173"
452,Le Terminus,3.0,2,48.864706899999995,2.2070749,"Restaurants, Bars",181 Avenue 18 Juin 1940,"48.862090937689715,2.196576297283173"
453,Rueil Paëlla,1.0,1,48.8680709,2.1930395000000003,Restaurants,63 Avenue 18 Juin 1940,"48.862090937689715,2.196576297283173"
454,Spido Pizza,3.0,2,48.8657914,2.2041856,"Pizza, Italian",85 Rue Galliéni,"48.862090937689715,2.196576297283173"
455,L'Annexe,2.0,1,48.8643079,2.2058676,"Photography Stores & Services, Restaurants",5 Place du Général de Gaulle,"48.862090937689715,2.196576297283173"
456,Le Sirocco,4.5,46,48.835879999999996,2.35193,Moroccan,8 bis rue Gobelins,"48.835092787824,2.3534681351338"
457,Bekseju Village,4.5,23,48.837834096609996,2.35501964842013,Korean,53 bd Saint-Marcel,"48.835092787824,2.3534681351338"
458,Izu,4.0,34,48.8337,2.35467,"Japanese, Pan Asian",7 Rue Véronèse,"48.835092787824,2.3534681351338"
460,L'Entracte,3.5,26,48.8333299,2.3545700000000003,Brasseries,75 ave des Gobelins,"48.835092787824,2.3534681351338"
461,Le Réveil Matin,4.0,15,48.83575,2.3522599,"Bars, Brasseries, French",32 avenue des Gobelins,"48.835092787824,2.3534681351338"
462,Au Petit Marguery,4.0,61,48.836769814636895,2.349908,French,9 boulevard de Port-Royal,"48.835092787824,2.3534681351338"
463,Pizza Del Navona,4.0,23,48.833459999999995,2.35385,"Pizza, Italian",60 avenue des Gobelins,"48.835092787824,2.3534681351338"
