,name_x,rating,review_count,latitude_x,longitude_x,categories,location,city_bikes_ll,latitude_y,longitude_y,name_y,free_bikes,empty_slots,extra.uid,Total_slots,Station_usage_percentage
20,L'Avant Comptoir,4.5,647,48.85202,2.3388,"Tapas Bars, Wine Bars",3 carrefour de l'Odéon,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
21,Semilla,4.0,105,48.85406,2.33691,"French, Brasseries",54 Rue Seine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
22,Chez Fernand,4.5,215,48.85461,2.33954,French,9 rue Christine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
23,Fish la Boissonnerie,4.5,134,48.85423,2.33699,"French, Bars, Modern European",69 rue de Seine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
24,Le Comptoir,4.0,447,48.851945700766,2.338757487651,Bistros,9 carrefour de l'Odeon,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
25,Guy Savoy,4.5,83,48.857,2.3386999,French,Monnaie de Paris,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
26,Le Procope,3.5,306,48.85303986886699,2.33873112110052,"French, Seafood",13 rue de l'Ancienne Comédie,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
27,Ippudo Saint-Germain,4.0,112,48.853198,2.337687,Ramen,14 rue Grégoire de Tours,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
28,Ze Kitchen Galerie,4.0,206,48.85502,2.3412099,"French, Pan Asian",4 rue des Grands Augustins,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
29,Huguette,4.0,66,48.8532753282413,2.337029,Seafood,81 rue de Seine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
30,Le Christine,4.0,87,48.854343,2.340276,French,1 rue Christine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
31,L'Epigramme,4.5,34,48.852558,2.340719,French,9 rue de l'Eperon,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
32,Fajitas,4.0,163,48.85558010000001,2.3400906000000004,Mexican,15 rue Dauphine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
33,Le Bistrot d'Henri,4.5,130,48.852067,2.334431,French,16 rue Princesse,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
34,Les Antiquaires,4.5,429,48.8580664639432,2.3282369706709902,Bistros,13 rue du Bac,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
35,Huitrerie Régis,4.5,94,48.852768,2.336005,Seafood,3 rue de Montfaucon,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
36,Le Bistro du Périgord,4.5,366,48.849809220151904,2.34515282327701,Bistros,71 rue Saint-Jacques,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
37,La Grande Cremerie,4.5,34,48.853398816452,2.33779953372959,"Wine Bars, French",8 rue Grégoire-de-Tours,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
38,Kodawari Ramen,4.0,82,48.85467,2.33806,Ramen,29 rue Mazarine,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
39,The Moose,4.0,230,48.8518,2.3377,"Restaurants, Sports Bars",16 rue des Quatre Vents,"48.85375581057431,2.3390958085656166",48.85375581057431,2.3390958085656166,André Mazet - Saint-André des Arts,1,53,6015,54,98.14814814814815
40,L'Aller Retour,4.5,78,48.865353000000006,2.363151,"Wine Bars, Steakhouses",5 rue Charles François Dupuis,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
41,Inaro,4.5,85,48.868423,2.361196,"Wine Bars, Tapas/Small Plates, Breakfast & Brunch",38 rue René Boulanger,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
42,L'îlot,4.5,64,48.86478424072271,2.36330199241638,Seafood,4 rue de la Corderie,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
43,Les Parigots,4.0,79,48.86926,2.36183,"Bars, Brasseries",5 rue Château d'eau,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
44,The Beast,4.0,86,48.86773,2.35969,"American (Traditional), Barbeque",27 rue Meslay,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
45,Ossek Garden,4.0,95,48.86646,2.36816,Korean,14 rue Rampon,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
46,Robert et Louise,4.0,345,48.859081,2.359435,"French, Steakhouses",64 rue Vieille du Temple,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
47,Ober Mamma,4.5,292,48.86446,2.37018,"Pizza, Italian, Cocktail Bars",107 boulevard Richard Lenoir,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
48,Chez Imogène,4.5,103,48.86545,2.36856,Creperies,25 rue Jean Pierre Timbaud,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
49,Pain Vin Fromages,4.5,257,48.860525,2.354439,Fondue,3 rue Geoffroy-l'Angevin,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
50,Lavomatic,4.0,77,48.868471963621595,2.36200138194357,"Cocktail Bars, Tapas/Small Plates, Wine Bars",30 rue René Boulanger,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
51,Aux Péchés Normands,5.0,54,48.86813,2.3654,"Bakeries, Caterers, Patisserie/Cake Shop",9 rue du faubourg du Temple,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
52,Siseng,4.5,161,48.87228,2.36506,"Burgers, Pan Asian",82 quai de Jemmapes,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
53,La Marine,3.5,132,48.870604,2.36533366888659,French,55bis quai de Valmy,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
54,Umami Matcha Café,4.0,51,48.86654,2.36353,"Coffee & Tea, Breakfast & Brunch, Delicatessen",22 rue Béranger,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
55,Co Ba Saigon,5.0,19,48.8659652,2.365558,Vietnamese,48 boulevard du Temple,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
56,L'Epicerie Musicale,4.5,28,48.8706530985989,2.36546493890072,"Italian, Convenience Stores, Breakfast & Brunch",55 bis quai de Valmy,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
57,Le Chateaubriand,4.0,258,48.86936,2.37133,French,129 avenue Parmentier,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
58,Shake n' Smash,4.5,34,48.866808,2.361149,Cocktail Bars,87 rue de Turbigo,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
59,Blue Valentine,4.5,29,48.867432,2.370238,French,13 rue de la Pierre Levée,"48.867872484749,2.3648982158072",48.867872484749,2.3648982158072003,Faubourg Du Temple - Republique,6,27,11037,33,81.81818181818183
60,Le Comptoir de la Gastronomie,4.5,1228,48.8645157999652,2.34540185646608,French,34 rue Montmartre,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
61,Le Calife,4.5,95,48.85832050000001,2.3346584,French,Port des Saints Pères,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
62,Le Relais de l'Entrecôte,4.0,485,48.85469000000001,2.3329,Steakhouses,20 rue Saint Benoît,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
63,Galette Café,4.5,113,48.85643,2.33153,Creperies,2 rue de l'Université,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
64,L'Atelier de Joël Robuchon,4.0,396,48.8568107229545,2.32785068883627,"French, Modern European",5 rue de Montalembert,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
65,Le Restaurant,4.5,36,48.85635,2.33524,"French, Breakfast & Brunch",13 rue des Beaux-Arts,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
66,Eggs & Co,4.5,381,48.853123,2.331244,Breakfast & Brunch,11 rue Bernard Palissy,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
67,Chez Papa Jazz Club,4.5,47,48.8553886,2.3334401,"Jazz & Blues, French",3 rue Saint-Benoît,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
68,Café Louise,4.0,102,48.853878376742,2.3321086257314,"Cafes, Brasseries",155 bd Saint Germain,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
69,Au Pied de Fouet,4.0,71,48.85542,2.33333,French,3 rue Saint Benoît,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
70,Ladurée,4.0,314,48.8555969,2.334102,"Tea Rooms, Macarons, Patisserie/Cake Shop",21 rue Bonaparte,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
71,La Palette,3.0,94,48.855432,2.336862,French,43 rue de Seine,"48.856451985395786,2.334851883351803",48.856451985395786,2.3348518833518033,Beaux-Arts - Bonaparte,4,16,6021,20,80.0
72,Le Petit Canard,4.5,201,48.880166,2.337314,French,19 rue Henri Monnier,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
73,Pink Mamma,4.0,310,48.88187,2.3346,"Steakhouses, Barbeque, Italian",20 bis rue de Douai,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
74,Le Pantruche,4.5,78,48.88046,2.3402,French,3 rue Victor Massé,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
75,Buvette Gastrothèque,4.0,126,48.8804470273044,2.33758428078072,"French, Wine Bars",28 rue Henri Monnier,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
76,Les Canailles,4.5,35,48.8792768,2.3345899,French,25 Rue La Bruyère,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
77,The Frog & Underground,4.5,44,48.871088,2.343115,"Pubs, American (Traditional), Brasseries",176 rue Montmartre,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
78,ASPIC,5.0,26,48.87918,2.34367,French,24 rue de la Tour d'Auvergne,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
79,La Table des Anges,4.5,31,48.88102,2.3401,"French, Bistros, Brasseries",66 rue des Martyrs,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
80,Al Caratello,4.5,222,48.885237,2.335898,Italian,5 rue Audran,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
81,le 23 Clauzel,4.0,28,48.879257,2.337556,French,23 rue Clauzel,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
82,Puce,5.0,14,48.880490700315896,2.33468323306787,"Cafes, Tapas Bars, Gastropubs",1 rue Chaptal,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
83,Maison Landemaine,4.5,25,48.87832,2.33975,"Bakeries, Salad, Sandwiches",26 rue des Martyrs,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
84,Le Bon Georges,4.5,58,48.877657,2.337197,Bistros,45 rue Saint-Georges,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
85,Lulu White,4.5,81,48.88165,2.33745,Cocktail Bars,12 rue Frochot,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
86,Café Marlette,4.0,67,48.880275,2.339808,"Bakeries, Breakfast & Brunch",51 rue des Martyrs,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
87,Clasico Argentino,4.0,18,48.8803859159267,2.33761990959202,"Argentine, Ice Cream & Frozen Yogurt, Latin American",22 rue Henry Monnier,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
88,Le Basilic,4.0,167,48.886,2.33428,French,33 rue Lepic,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
89,Ito Izakaya,4.0,25,48.8805719,2.3350294,"Japanese, Tapas Bars, Pan Asian",4 rue Pierre Fontaine,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
90,The Hardware Société,4.5,196,48.88688,2.3445299,"Coffee & Tea, Breakfast & Brunch, Australian",10 rue Lamarck,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
91,Le Potager du Père Thierry,4.5,454,48.884476,2.341335,French,16 rue des Trois Frères,"48.87929591733507,2.3373600840568547",48.87929591733507,2.3373600840568547,Toudouze - Clauzel,3,17,9020,20,85.0
92,Septime,4.5,146,48.85355,2.380665,Modern European,80 rue de Charonne,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
93,Clamato,4.5,96,48.85357,2.38037,"Seafood, French",80 rue Charonne,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
94,L'Echoppe de Paris,4.5,50,48.853963,2.387988,"Burgers, Bistros",16 rue Léon Frot,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
95,Fulgurances l'Adresse,4.5,21,48.8529399,2.3898799,French,10 rue Alexandre Dumas,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
96,Le Piston Pelican,4.0,24,48.85673,2.39563,"Bistros, Fish & Chips",15 rue de Bagnolet,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
97,Cimetière du Père Lachaise,4.5,258,48.859886,2.390963,"Funeral Services & Cemeteries, Local Flavor",16 rue du Repos,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
98,Waly-Fay,4.0,86,48.854577902096004,2.3816630237536,African,6 rue Godefroy Cavaignac,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
99,La Table de Claire,4.0,10,48.8560283,2.388416,French,30 rue Emile Lepeu,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
100,Louie Louie,4.5,45,48.8534999,2.3803,"Pizza, Cocktail Bars",78 rue de Charonne,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
101,Auciel,4.5,40,48.854375,2.383591,"Chinese, Hot Pot",97 rue de Charonne,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
102,Café d'Albert,5.0,4,48.85609,2.3944,"Lounges, French",109 boulevard de Charonne,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
103,Le Siffleur de Ballons,4.5,45,48.84965,2.38117,"Bistros, Wine Bars",34 rue de Citeaux,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
104,La Fine Mousse,4.5,99,48.86487,2.381824,Beer Bar,6 avenue Jean Aicard,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
105,Chez Troquette,5.0,12,48.85866,2.3833900000000003,French,1 rue Saint-Maur,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
106,Mokonuts,5.0,31,48.850763420373106,2.38146599382162,"Cafes, Bakeries",5 rue Saint-Bernard,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
107,Les Mondes Bohèmes,4.0,50,48.853884,2.399349,"Bars, French",31 rue des Vignoles,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
108,L'Ebauchoir,4.0,127,48.849860429523,2.3811310000000003,French,43-45 rue de Citeaux,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
109,Le Réservoir,3.5,112,48.8514514,2.3806465,"Bars, Music Venues, French",16 rue de la Forge Royale,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
110,Le Ciel,4.5,7,48.853201203834494,2.39042289555073,"French, Bars",17 rue Alexandre Dumas,"48.855907555969,2.3925706744194",48.855907555969,2.3925706744194,Charonne - Robert et Sonia Delaunay,1,19,11104,20,95.0
111,Bar & Beer Bercy,4.5,9,48.839431,2.38783,Beer Bar,4 rue du Charolais,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
112,L'Alchimiste,4.0,46,48.843173344452,2.3854776755441,"French, Brasseries",181 rue de Charenton,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
113,Il Goto,4.0,10,48.840868,2.3872720000000003,Italian,212 bis rue de Charenton,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
114,Le Touareg,4.5,11,48.8397217,2.3885688,"Moroccan, Mediterranean, African",228 rue Charenton,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
115,Le Janissaire,4.0,83,48.841635708226,2.3917643861582003,Turkish,22-24 allée Vivaldi,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
116,Les Caves de Reuilly,4.5,11,48.839364,2.39073,"Wine Bars, Champagne Bars, Beer Bar",11 boulevard de Reuilly,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
117,La Feria,4.0,41,48.8438,2.38824,"Spanish, Tapas Bars",25 Rue Montgallet,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
118,Le Calbar,4.5,100,48.84853,2.37564,Cocktail Bars,82 rue de Charenton,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
119,L'Encrier,4.0,64,48.84826,2.37401,French,55 rue Traversière,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
120,Yeko,4.0,27,48.8402,2.39242,"Japanese, Sushi Bars",154 ave Daumesnil,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
121,Les Jardins de Mandchourie,4.0,42,48.841770200000006,2.3905699,Chinese,32-34 allée Vivaldi,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
122,L'Auberge Aveyronnaise,4.0,113,48.8347709,2.38599,French,40 Rue Gabriel Lamé,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
123,Chez Julia et Ryan,5.0,1,48.8411364,2.3873437,Bistros,40 rue Baulant,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
124,Maguey,4.5,21,48.84748,2.37737,French,99 rue de Charenton,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
125,Le Lys d'Or,4.0,59,48.845553,2.383646,Chinese,2 rue Chaligny,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
126,Chez Prosper,3.5,278,48.848554304744,2.3983338856896,Bistros,7 avenue du Trône,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
127,Le Baron Rouge,4.5,79,48.849492,2.377314,Wine Bars,1 rue Théophile Roussel,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
128,Au Trou Gascon,4.0,35,48.83906,2.3942,French,40 rue Taine,"48.840855311763,2.3875549435616",48.840855311763,2.3875549435616,Mairie du 12ème,30,0,12109,30,0.0
129,La Petite Chaise,4.0,73,48.8538,2.32749,French,36 rue Grenelle,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
130,L'Epi Dupin,4.0,115,48.84978,2.3254,Bistros,11 rue Dupin,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
131,L'Arpège,4.0,226,48.855753,2.316982,French,84 rue de Varenne,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
132,Le Pain Quotidien,4.0,61,48.85386,2.32417,"Breakfast & Brunch, Bakeries, Coffee & Tea",25 rue de Varenne,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
133,Musée d’Orsay,4.5,892,48.860407225241204,2.32502393267818,Museums,1 rue de la Légion d'Honneur,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
134,Café Cassette,4.0,66,48.85108,2.33069,"Breakfast & Brunch, French, Wine Bars",73 rue de Rennes,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
135,Angelina,4.5,43,48.853175,2.3236599,"Desserts, Patisserie/Cake Shop",108 rue du Bac,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
136,Marcel,3.5,34,48.8517,2.32293,"Breakfast & Brunch, American (Traditional), British",15 rue de Babylone,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
137,Poilâne,4.0,107,48.8513,2.32908,Bakeries,8 rue du Cherche-Midi,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
138,Atelier Vivanda,4.0,14,48.850667914812895,2.32815251238606,"Barbeque, French",20 rue du Cherche-Midi,"48.851296433665276,2.325061820447445",48.85129643366528,2.325061820447445,Square Boucicaut,6,52,7003,58,89.65517241379311
139,Shiso Burger,4.5,92,48.85339000000001,2.3453,"Burgers, Asian Fusion, American (Traditional)",21 quai Saint-Michel,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
140,Au Père Louis,4.0,264,48.848966,2.340349,"Wine Bars, French",38 rue Monsieur le Prince,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
141,Le Petit Châtelet,4.0,136,48.852616,2.34702,French,39 rue de la Bûcherie,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
142,Loulou,4.0,155,48.851192,2.344806,"Burgers, Cafes, Australian",90 boulevard Saint-Germain,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
143,Le Porte Pot,4.5,134,48.85134,2.34452,"Wine Bars, Bistros",14 rue Boutebrie,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
144,Odette,4.5,88,48.852063,2.346507,"Tea Rooms, Patisserie/Cake Shop",77 rue Galande,"48.851518815017,2.3436703160405",48.851518815017,2.3436703160405,Harpe - Saint-Germain,0,44,5001,44,100.0
