,Unnamed: 0,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
15036,815,4bb48ab287aa9521543cadd1,Le Buisson Ardent,162,48.846656,2.354068,"Bistro, French Restaurant","48.8462904,2.3521495"
15037,816,57556b6e498e7c234fb6b493,Sucrepice,126,48.84744,2.351877,"Szechuan Restaurant, Ramen Restaurant","48.8462904,2.3521495"
15041,820,4bced109937ca593690baf92,Les Bacchantes,120,48.871435,2.327968,"Bistro, Gastropub, Brasserie","48.87219,2.329423"
15043,822,5cda7bdefbcf0b002d541ae9,CoCo,210,48.871990999999994,2.332264,French Restaurant,"48.87219,2.329423"
15046,825,4c1904f995e8952160f756e7,Pierre Hermé Paris,241,48.873435,2.332154,Pastry Shop,"48.87219,2.329423"
15047,826,5774fd06498e5cb8189672db,restaurant Akrame,264,48.871484,2.325159,French Restaurant,"48.87219,2.329423"
15049,828,55ae2376498ecdbef39037a7,Gallika,260,48.870616999999996,2.326612,Greek Restaurant,"48.87219,2.329423"
15051,830,5671b9f6498ef0287a997896,Les Orientalistes,47,48.875619,2.358645,"French Restaurant, Mediterranean Restaurant","48.875642647477,2.3594588041306"
15052,831,4c0a9132ffb8c9b65ec66b61,Café A,61,48.875347999999995,2.360029,"Bar, Café, French Restaurant","48.875642647477,2.3594588041306"
15053,832,597b5ee6e57ca647e17ea50e,Marrow,141,48.874435999999996,2.3590459999999998,"Café, French Restaurant","48.875642647477,2.3594588041306"
15055,834,550d727e498e5f0a6b26ca35,Le Buffet de la Gare,136,48.875153999999995,2.357932,"Bar, Bistro, Buffet","48.875642647477,2.3594588041306"
15056,835,4b58d709f964a520186e28e3,Les Enfants Perdus,228,48.87455,2.361868,"Fast Food Restaurant, Brasserie","48.875642647477,2.3594588041306"
15057,836,59d5274f1c0b3446e6718dba,BMK Paris-Bamako,239,48.874654,2.356338,African Restaurant,"48.875642647477,2.3594588041306"
15058,837,59d682571cf2e14bacc1d6f0,Kasha,211,48.874326,2.361732,"Creperie, Restaurant","48.875642647477,2.3594588041306"
15059,838,4e9731f27ee65b1674dc0801,La Taverne de Zhao,277,48.873069,2.360281,Chinese Restaurant,"48.875642647477,2.3594588041306"
15060,839,529a070211d2dd104e654b40,Pâtisserie Boulangerie Liberté,323,48.873076,2.361629,Bakery,"48.875642647477,2.3594588041306"
15063,842,4c5afeb8f346c928fb6850ca,Kirane's,44,48.879804,2.288543,Indian Restaurant,"48.87973954830735,2.288012132048607"
15064,843,4c94aa6194a0236a9b688e12,La Famiglia,110,48.879505,2.286553,Italian Restaurant,"48.87973954830735,2.288012132048607"
15065,844,4b6f16b9f964a52022dc2ce3,La Casa Di Sergio,111,48.879571999999996,2.2895209999999997,"Fast Food Restaurant, Greek Restaurant, Italian Restaurant","48.87973954830735,2.288012132048607"
15066,845,5b941e8d2b274a002c99c71a,Bey Steak House,118,48.87993,2.286295,Steakhouse,"48.87973954830735,2.288012132048607"
15068,847,4b9acac6f964a5201fd635e3,Da Aldo,191,48.879007,2.290384,"Pizzeria, Italian Restaurant","48.87973954830735,2.288012132048607"
15071,850,4ddc0245ae60d6fc15832b4d,Jeita,8,48.883053000000004,2.330882,"Pizzeria, Falafel Restaurant, Fast Food Restaurant","48.88320784122797,2.3308449949028507"
15072,851,52b80f7e498ee6f3c5dec3bd,Tsubame,94,48.882988,2.331961,Japanese Restaurant,"48.88320784122797,2.3308449949028507"
15073,852,5421bbfb498e2f982d89a09f,Roy's Pub Restaurant,93,48.882656,2.331846,"Burger Joint, Gastropub, American Restaurant","48.88320784122797,2.3308449949028507"
15074,853,5262e1af11d29cd4cd523fcf,Dulcinea,150,48.883076,2.332789,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.88320784122797,2.3308449949028507"
15075,854,4bc0625dabf49521f827bf93,La Scuderia Del Mulino,131,48.884422,2.331023,"Pizzeria, Italian Restaurant","48.88320784122797,2.3308449949028507"
15076,855,55941681498edd607f148052,Balls,178,48.88242,2.332736,"American Restaurant, Comfort Food Restaurant","48.88320784122797,2.3308449949028507"
15077,856,5b17bf67e727c40024786ea1,Pizzou,164,48.88264,2.332783,Pizzeria,"48.88320784122797,2.3308449949028507"
15078,857,541d77c4498e32acec8cffe5,Flesh,198,48.88227,2.333075,BBQ Joint,"48.88320784122797,2.3308449949028507"
15079,858,53f8ccd5498ee6361e37e03a,Le Grand Phénicien,208,48.884938,2.330303,"Bistro, Pizzeria","48.88320784122797,2.3308449949028507"
15080,859,4bf5152be5eba593ee502090,Chez Julien,191,48.884131,2.333257,"Bar, Coffee Shop, French Restaurant","48.88320784122797,2.3308449949028507"
15081,860,5d8d00480d9f780008bd73b5,Popu Bistro à Pizza,71,48.856509,2.305502,French Restaurant,"48.856691550115315,2.306646779179573"
15082,861,4b7cf63ef964a52076aa2fe3,Le Petit Cler,98,48.857519,2.3062,"Pizzeria, Brasserie, Southwestern French Restaurant","48.856691550115315,2.306646779179573"
15083,862,4bd88f98f645c9b66e45a8e0,Oniwa,20,48.856452000000004,2.3067580000000003,"Brasserie, Japanese Restaurant","48.856691550115315,2.306646779179573"
15084,863,5679a06f498e4ca2059b9cd5,Marlon,123,48.857586,2.306498,"American Restaurant, New American Restaurant","48.856691550115315,2.306646779179573"
15085,864,4af5f9b4f964a520b3ff21e3,Tribeca,29,48.856706,2.306309,"Fast Food Restaurant, Brasserie, Italian Restaurant","48.856691550115315,2.306646779179573"
15086,865,4cc0b2bc22ce4688bff63847,Auberge Bressane,158,48.856576000000004,2.308468,"Fast Food Restaurant, French Restaurant","48.856691550115315,2.306646779179573"
15087,866,4f99c41fe4b03d12fb27174c,Bistrot Belhara,64,48.856533,2.307409,"Basque Restaurant, Brasserie","48.856691550115315,2.306646779179573"
15088,867,4bf1274a6f8aa5938d88c23c,Le Florimond,125,48.855689,2.308102,Brasserie,"48.856691550115315,2.306646779179573"
15089,868,4c6f8809f52cb713edf2a9af,New Asia,39,48.856437,2.306405,"Asian Restaurant, Brasserie","48.856691550115315,2.306646779179573"
15090,869,5670ee90498ee3307d374c8c,Bleu Olive,134,48.85784,2.30605,"Café, Coffee Shop, Deli","48.856691550115315,2.306646779179573"
15091,870,4adcda12f964a5205a3621e3,Taverne Henri IV,15,48.857001000000004,2.341675,Brasserie,"48.857058739111,2.3417982839439"
15092,871,61589d327b8ad177477baefa,Le Tout,187,48.858734999999996,2.3421060000000002,Brasserie,"48.857058739111,2.3417982839439"
15093,872,4b4b6fe4f964a520a19b26e3,Ze Kitchen Galerie,220,48.855074,2.341195,"Asian Restaurant, Fast Food Restaurant, French Restaurant","48.857058739111,2.3417982839439"
15094,873,5540b49d498e84ce71f6b0ce,Restaurant Guy Savoy,218,48.857061,2.33913,"Eastern European Restaurant, French Restaurant","48.857058739111,2.3417982839439"
15095,874,60f15296ea3bef5b5f56e84f,Pasticceria Cova Paris,246,48.859148,2.343033,"Café, Restaurant","48.857058739111,2.3417982839439"
15096,875,4adcda06f964a520f03221e3,Kong,255,48.859181,2.342996,"Lounge, Asian Restaurant, French Restaurant","48.857058739111,2.3417982839439"
15099,878,4b27effef964a5209a8c24e3,Au Vieux Comptoir,376,48.85881,2.345954,Brasserie,"48.857058739111,2.3417982839439"
15110,889,53b2a998498e2838daa9c725,Bistrot Médaillon,280,48.875384999999994,2.32322,"Bistro, French Restaurant","48.874777677621296,2.326515804784655"
